0	2000000	0.066098
1	1900000	0.068025
2	1800000	0.065976
3	1700000	0.064033
4	1600000	0.06031
5	1500000	0.05895
6	1400000	0.054942
7	1300000	0.051021
8	1200000	0.050212
9	1100000	0.045945
10	1000000	0.041757
11	900000	0.042223
12	800000	0.037449
13	700000	0.043605
14	600000	0.037138
15	500000	0.023129
16	400000	0.024408
17	300000	0.018036
18	200000	0.011781
